text-3 href,text-3,story__link,story__link href,story__excerpt,timestamp--label,timestamp--time
https://www.dawn.com/business,Business,Solar scale-up in Pakistan hits roadblock after payments cut,https://www.dawn.com/news/1284780/solar-scale-up-in-pakistan-hits-roadblock-after-payments-cut,Nepra reduced the amount the country pays to buy solar electricity from 14.5 cents to 9.25 cents per kilowatt-hour.,Updated,"20 Sep, 2016 08:25am"
https://www.dawn.com/business,Business,Demand for heavy commercial vehicles rising,https://www.dawn.com/news/1284781/demand-for-heavy-commercial-vehicles-rising,"Hinopak remained the market leader with over 50 per cent market share in July-August, showing 82.9pc rise YoY.",Updated,"20 Sep, 2016 08:21am"
https://www.dawn.com/pakistan,Pakistan,Hanging of mentally-ill man delayed,https://www.dawn.com/news/1284920/hanging-of-mentally-ill-man-delayed,Imdad Ali receives a seven-day stay from the Supreme Court.,Updated,"20 Sep, 2016 09:07am"
https://www.dawn.com/pakistan,Pakistan,"PML-N, PTI face off ahead of Raiwind march",https://www.dawn.com/news/1284925/pml-n-pti-face-off-ahead-of-raiwind-march,"PML-N workers seen brandishing batons and carrying tomatoes and eggs in different cities, PTI ready to 'pay back'.",Updated,"20 Sep, 2016 08:27am"
https://www.dawn.com/world,World,Italy assails Indian atrocities in held Kashmir,https://www.dawn.com/news/1284926/italy-assails-indian-atrocities-in-held-kashmir,Italian defence minister says her country will apprise international community of situation in India-held Kashmir.,Updated,"20 Sep, 2016 11:18am"
https://www.dawn.com/pakistan,Pakistan,Kashmiris to protest outside UNGA during Indian FM’s address,https://www.dawn.com/news/1284927/kashmiris-to-protest-outside-unga-during-indian-fms-address,"Supporting protest rallies to be held in London, Brussels, Paris and Prague on same day.",Updated,"20 Sep, 2016 01:00pm"
https://www.dawn.com/world,World,Sharif seeks US help to resolve issues with India,https://www.dawn.com/news/1284928/sharif-seeks-us-help-to-resolve-issues-with-india,PM highlights atrocities committed by Indian security forces in held Kashmir in meeting with John Kerry.,Updated,"20 Sep, 2016 07:58am"
https://www.dawn.com/pakistan,Pakistan,Senate panel approves women voting bill,https://www.dawn.com/news/1284911/senate-panel-approves-women-voting-bill,Bill calls for gender-based segregation of polled votes in constituencies with less than 10pc female turnout.,Updated,"20 Sep, 2016 11:06am"
https://www.dawn.com/world,World,US air raid kills 8 Afghan policemen,https://www.dawn.com/news/1284912/us-air-raid-kills-8-afghan-policemen,Policemen killed in first apparent incident of “friendly fire” in Tali area of Uruzgan while battling the Taliban.,Updated,"20 Sep, 2016 11:02am"
https://www.dawn.com/pakistan,Pakistan,"CJP warns of nexus between terrorists, political parties",https://www.dawn.com/news/1284916/cjp-warns-of-nexus-between-terrorists-political-parties,Justice Jamali says certain groups support foreign-funded terrorism due to their vested interests.,Updated,"20 Sep, 2016 11:11am"
https://www.dawn.com/pakistan,Pakistan,Brahamdagh Bugti to seek asylum in India,https://www.dawn.com/news/1284917/brahamdagh-bugti-to-seek-asylum-in-india,Separatist leader says will formally file asylum papers to the Indian government.,Updated,"20 Sep, 2016 11:22am"
https://www.dawn.com/pakistan,Pakistan,Meet the chefs behind Karachi’s upscale eateries,https://herald.dawn.com/news/1153534/meet-the-chefs-behind-karachis-upscale-eateries,These chefs manage the kitchens at some of the city's most popular restaurants,Published,"20 Sep, 2016 01:25am"
https://www.dawn.com/world,World,"Nawaz at UNGA: Pakistan wants peace with India, urges resolution of Kashmir issue",https://www.dawn.com/news/1285192/nawaz-at-unga-pakistan-wants-peace-with-india-urges-resolution-of-kashmir-issue,"Pakistan not interested in an arms race with India, invites India for sustained dialogue on all issues.",Updated,"22 Sep, 2016 02:09am"
https://www.dawn.com/world,World,Indian ministers approve Rafale fighter jet deal,https://www.dawn.com/news/1285184/indian-ministers-approve-rafale-fighter-jet-deal,Deal will now be formally signed by Indian and French defence ministers on September 23 in New Delhi.,Published,"21 Sep, 2016 08:59pm"
https://www.dawn.com/sport,Sport,"Receiving Test mace a historic moment in country's cricketing history, says Waqar",https://www.dawn.com/news/1285183/receiving-test-mace-a-historic-moment-in-countrys-cricketing-history-says-waqar,"""Credit must be given to the whole team; Misbah-ul-Haq and PCB including all support and coaching staff of the team.""",Published,"21 Sep, 2016 08:30pm"
https://www.dawn.com/pakistan,Pakistan,India urges Pakistan to 'refrain' from supporting cross-border terrorism,https://www.dawn.com/news/1285182/india-urges-pakistan-to-refrain-from-supporting-cross-border-terrorism,"Pakistan High Commissioner in New Delhi Abdul Basit summoned, protest lodged by India.",Updated,"21 Sep, 2016 09:27pm"
https://www.dawn.com/pakistan,Pakistan,"Meet Nazar Muhammad, the police officer who rides his bicycle to work",https://www.dawn.com/news/1285180/meet-nazar-muhammad-the-police-officer-who-rides-his-bicycle-to-work,"""I cannot even afford a motorcycle because it requires fuel, which is too expensive.""",Updated,"22 Sep, 2016 10:42am"
https://www.dawn.com/sport,Sport,"I wish to play against India before retirement, says Misbah-ul-Haq",https://www.dawn.com/news/1285179/i-wish-to-play-against-india-before-retirement-says-misbah-ul-haq,"""The love and passion for cricket in the fans makes cricketers from both countries wish to play against each other.""",Updated,"23 Sep, 2016 04:21pm"
https://www.dawn.com/sport,Sport,Kohli admits India need to play spin better,https://www.dawn.com/news/1285178/kohli-admits-india-need-to-play-spin-better,"India recently toppled Australia from the top of the test rankings, only to be leapfrogged by their archrivals Pakistan.",Published,"21 Sep, 2016 05:43pm"
https://www.dawn.com/world,World,Bid to block US arms sale to Saudis faces tough opposition,https://www.dawn.com/news/1285177/bid-to-block-us-arms-sale-to-saudis-faces-tough-opposition,"""I think it's important to the US to maintain as good a relationship with Saudi Arabia as possible.""",Published,"21 Sep, 2016 05:26pm"
https://www.dawn.com/sport,Sport,Sharjeel Khan can revive Pakistan’s T20 fortunes: Dean Jones,https://www.dawn.com/news/1285176/sharjeel-khan-can-revive-pakistans-t20-fortunes-dean-jones,"Despite rising to the top of Test rankings for the first time, Pakistan have wilted in shorter formats of the game.",Published,"21 Sep, 2016 05:18pm"
https://www.dawn.com/pakistan,Pakistan,Is Brahamdagh's move a dangerous twist to rising regional tensions?,https://www.dawn.com/news/1285039/from-covert-to-overt,The granting of asylum would formalise New Delhi’s use of sub-conventional warfare to undermine the state of Pakistan.,Published,"21 Sep, 2016 04:40pm"
https://www.dawn.com/world,World,Terrorists setting the agenda are leading Pakistan and India,https://www.dawn.com/news/1284753/the-blinding-spiral-in-kashmir,The murderous attack on Indian soldiers in Uri is one more sample of the bloodthirst infusing India-Pakistan rivalry,Published,"21 Sep, 2016 04:36pm"
https://www.dawn.com/world,World,"New York bomb suspect vowed 'death to your oppression', authorities say",https://www.dawn.com/news/1285172/new-york-bomb-suspect-vowed-death-to-your-oppression-authorities-say,Federal court complaints filed Tuesday give a chilling glimpse into what motivated the Afghan-born US citizen.,Published,"21 Sep, 2016 04:18pm"
https://www.dawn.com/pakistan,Pakistan,"Indian journalist writes open letter to Fawad Khan, tells him to return to Pakistan",https://images.dawn.com/news/1176276/indian-journalist-writes-an-open-letter-to-fawad-khan-tells-him-to-return-to-pakistan,This blame game's gotten a little out of hand...,Published,"21 Sep, 2016 03:54pm"
https://www.dawn.com/world,World,Philippines President Duterte gives middle finger to EU,https://www.dawn.com/news/1285166/philippines-president-duterte-gives-middle-finger-to-eu,Duterte launches a profanity-filled tirade in response to EU condemnation of his violent crackdown on drug trade.,Published,"21 Sep, 2016 03:36pm"
https://www.dawn.com/pakistan,Pakistan,CTD arrests 'IS man' in KP,https://www.dawn.com/news/1285168/ctd-arrests-is-man-in-kp,"Militant involved in plotting large-scale terror attacks and target killings, SSP claims.",Published,"21 Sep, 2016 03:19pm"
https://www.dawn.com/sport,Sport,"Barca the benchmark for Atletico, says Diego Simeone",https://www.dawn.com/news/1285171/barca-the-benchmark-for-atletico-says-diego-simeone,Simeone's men dumped Barca out of the Champions League for the second time in three years last season.,Published,"21 Sep, 2016 03:05pm"
https://www.dawn.com/pakistan,Pakistan,The waiting game after the Uri attack,https://herald.dawn.com/news/1153536/the-waiting-game-after-uri,"As much as political leaders on both sides want to put the worst behind them, some events are beyond their control.",Updated,"21 Sep, 2016 03:20pm"
https://www.dawn.com/pakistan,Pakistan,US lawmakers move bill to declare Pakistan 'state sponsor of terrorism',https://www.dawn.com/news/1285165/us-lawmakers-move-bill-to-declare-pakistan-state-sponsor-of-terrorism,"""It is time we stop paying Pakistan for its betrayal and designate it for what it is: a state sponsor of terrorism.""",Updated,"21 Sep, 2016 05:03pm"
https://www.dawn.com/pakistan,Pakistan,Sindh Assembly unanimously adopts resolution against MQM chief Altaf Hussain,https://www.dawn.com/news/1285164/sindh-assembly-unanimously-adopts-resolution-against-mqm-chief-altaf-hussain,House takes up resolutions demanding trial of MQM supremo and his supporters under Article 6.,Updated,"21 Sep, 2016 02:46pm"
https://www.dawn.com/world,World,12 officers hurt in US protests after fatal police shooting,https://www.dawn.com/news/1285163/12-officers-hurt-in-us-protests-after-fatal-police-shooting,Violent protests erupt in N. Carolina city after fatal police shooting of African-American.,Published,"21 Sep, 2016 12:25pm"
https://www.dawn.com/world,World,"Obama draws pledges from 50 countries to take in 360,000 refugees",https://www.dawn.com/news/1285160/obama-draws-pledges-from-50-countries-to-take-in-360000-refugees,President Barack Obama urged countries to “welcome the stranger in our midst” at a refugee summit at the United Nations.,Updated,"21 Sep, 2016 08:08pm"
https://www.dawn.com/world,World,Hollywood's favourite couple Brangelina is headed for divorce and Twitter can't handle it,https://images.dawn.com/news/1176274/hollywoods-favourite-couple-brangelina-is-headed-for-divorce-and-twitter-cant-handle-it,Some are upset that their 'future parents' are splitting up. Erm. Okay then.,Published,"21 Sep, 2016 10:56am"
https://www.dawn.com/sport,Sport,Misbah receives prestigious ICC Test Championship mace in Lahore,https://www.dawn.com/news/1285157/misbah-receives-prestigious-icc-test-championship-mace-in-lahore,“I am confident that things will change and international cricket will soon return to Pakistan.”,Updated,"21 Sep, 2016 01:59pm"
https://www.dawn.com/pakistan,Pakistan,Pakistan's challenges: Sustainable Development Goals 2015-2030,https://www.dawn.com/news/1284960/pakistans-challenges-sustainable-development-goals-2015-2030,Agenda 2030 comprises 17 SDGs with 169 targets.,Updated,"22 Sep, 2016 12:12pm"
https://www.dawn.com/pakistan,Pakistan,Raiwind march termed symbolic protest against corruption,https://www.dawn.com/news/1285083/raiwind-march-termed-symbolic-protest-against-corruption,Mushtaq Ghani says PML-N workers will not be seen anywhere when the march begins.,Updated,"21 Sep, 2016 09:55am"
https://www.dawn.com/pakistan,Pakistan,"PM rejects design, route for proposed chairlift due to environmental concerns",https://www.dawn.com/news/1285063/pm-rejects-design-route-for-proposed-chairlift-due-to-environmental-concerns,Proposed chairlift would have travelled from the foothills of the Margallas up to Pir Sohawa village,Updated,"21 Sep, 2016 10:25am"
https://www.dawn.com/pakistan,Pakistan,K2 remains unconquered during 2016 summer climbing season,https://www.dawn.com/news/1285065/k2-remains-unconquered-during-2016-summer-climbing-season,"K2 remains unconquered for the second consecutive year, says ACP spokesperson Karrar Haidri.",Updated,"21 Sep, 2016 09:59am"
https://www.dawn.com/pakistan,Pakistan,"Police asked to bring Imran, Qadri to court",https://www.dawn.com/news/1285077/police-asked-to-bring-imran-qadri-to-court,An anti-terrorism court gave orders to produce the two leaders in connection to Junejo attack case on Tuesday .,Updated,"21 Sep, 2016 10:29am"
https://www.dawn.com/pakistan,Pakistan,PTI’s indecision over Raiwind march leaves opposition parties in a lurch,https://www.dawn.com/news/1285078/ptis-indecision-over-raiwind-march-leaves-opposition-parties-in-a-lurch,"PML-Q, PAT willing to join if formally invited to participate",Published,"21 Sep, 2016 06:58am"
https://www.dawn.com/pakistan,Pakistan,"JI leader chants roti, kapra aur makaan",https://www.dawn.com/news/1285133/ji-leader-chants-roti-kapra-aur-makaan,"Sirajul Haq pledged justice to all and a corruption-free society, evoking the famous slogan belonging to PPP",Updated,"21 Sep, 2016 10:05am"
https://www.dawn.com/pakistan,Pakistan,‘Most of dementia patients in Pakistan undiagnosed’,https://www.dawn.com/news/1285144/most-of-dementia-patients-in-pakistan-undiagnosed,It is estimated that there are around one million dementia patients in Pakistan: World Alzheimer Report 2016,Updated,"21 Sep, 2016 10:13am"
https://www.dawn.com/pakistan,Pakistan,First case under new cyber crime law,https://www.dawn.com/news/1285149/first-case-under-new-cyber-crime-law,Three illegal gateway exchanges busted in Faisalabad in a raid by anFIA team.,Updated,"21 Sep, 2016 10:17am"
https://www.dawn.com/pakistan,Pakistan,"On 20th anniversary, reopening of Murtaza assassination case demanded",https://www.dawn.com/news/1285017/on-20th-anniversary-reopening-of-murtaza-assassination-case-demanded,"“We are now at liberty to openly criticise the killers,” PPP-SB chairperson Ghinwa Bhutto.",Updated,"21 Sep, 2016 09:33am"
https://www.dawn.com/pakistan,Pakistan,Three resolutions for Altaf’s trial under Article 6 being taken up in PA today,https://www.dawn.com/news/1285022/three-resolutions-for-altafs-trial-under-article-6-being-taken-up-in-pa-today,51 lawmakers have joined the movers of the resolutions against the leader of MQM and his supporters.,Updated,"21 Sep, 2016 09:27am"
https://www.dawn.com/pakistan,Pakistan,Centre’s proposed deep-sea fishing policy ‘against poor fishermen of Sindh’,https://www.dawn.com/news/1285025/centres-proposed-deep-sea-fishing-policy-against-poor-fishermen-of-sindh,Sindh declines to support the proposed deep-sea fishing policy of the federal government.,Updated,"21 Sep, 2016 09:22am"
https://www.dawn.com/sport,Sport,"Nadal, Farah defend medical records after new hack",https://www.dawn.com/news/1284992/nadal-farah-defend-medical-records-after-new-hack,Nadal and Farah say they have nothing to hide after their medical records were leaked by a cyber-hacking group.,Updated,"21 Sep, 2016 01:33pm"
https://www.dawn.com/sport,Sport,Hockey greats put heads together for revival of game,https://www.dawn.com/news/1284997/hockey-greats-put-heads-together-for-revival-of-game,Pakistan Hockey Federation reveals its ‘Vision 2020’ programme for the revival and development of the game.,Updated,"21 Sep, 2016 01:45pm"
https://www.dawn.com/sport,Sport,Rooney at risk as Mourinho’s Man United toil,https://www.dawn.com/news/1285001/rooney-at-risk-as-mourinhos-man-united-toil,Manchester United manager Jose Mourinho is under pressure to drop Wayne Rooney.,Updated,"21 Sep, 2016 01:47pm"
https://www.dawn.com/sport,Sport,Ishant Sharma ruled out of first Test,https://www.dawn.com/news/1285002/ishant-sharma-ruled-out-of-first-test,Sharma has been ruled out of the first New Zealand Test after contracting the mosquito-borne disease chikungunya.,Updated,"21 Sep, 2016 01:30pm"
https://www.dawn.com/sport,Sport,‘Pakistan need to be at their best to outgun West Indies’,https://www.dawn.com/news/1285020/pakistan-need-to-be-at-their-best-to-outgun-west-indies,Sarfraz Ahmed and coach Mickey Arthur believe their team will have to be at their best to beat the World T20 champions.,Updated,"21 Sep, 2016 12:52pm"
https://www.dawn.com/sport,Sport,AFC Solidarity Cup withdrawal adds to Pakistan football woes,https://www.dawn.com/news/1285021/afc-solidarity-cup-withdrawal-adds-to-pakistan-football-woes,"Hayat faction refuses to send team, PFF Administrator keen on participation.",Updated,"21 Sep, 2016 01:22pm"
https://www.dawn.com/business,Business,Gulf budget deficit seen peaking this year,https://www.dawn.com/news/1284978/gulf-budget-deficit-seen-peaking-this-year,Combined deficit of the six Gulf Cooperation Council states is forecast to hit $153bn in 2016.,Updated,"21 Sep, 2016 09:57am"
https://www.dawn.com/business,Business,"With greater volatility in sight, stocks undergo correction",https://www.dawn.com/news/1284982/with-greater-volatility-in-sight-stocks-undergo-correction,"Stocks retre­ated on Tuesday with KSE-100 index closing down by 74 points, or 0.18 per cent, at 40,340.",Updated,"21 Sep, 2016 09:54am"
https://www.dawn.com/business,Business,World Bank support sought for financial inclusion goals,https://www.dawn.com/news/1284984/world-bank-support-sought-for-financial-inclusion-goals,World Bank executive board is expected to approve government's  $130m project early next year.,Updated,"21 Sep, 2016 09:51am"
https://www.dawn.com/business,Business,India-Pakistan tension spooks business community,https://www.dawn.com/news/1284985/india-pakistan-tension-spooks-business-community,In worsening situation Pakistan stands to lose more economically because of India’s strong global perception.,Updated,"21 Sep, 2016 09:48am"
https://www.dawn.com/business,Business,Service exports halved to $327m in July,https://www.dawn.com/news/1284987/service-exports-halved-to-327m-in-july,"Imports of services dropped to $617.5m in July from $649.7m a year ago, a decline of 5pc.",Updated,"21 Sep, 2016 09:42am"
https://www.dawn.com/business,Business,Govt plans to boost chilli exports: Bosan,https://www.dawn.com/news/1284989/govt-plans-to-boost-chilli-exports-bosan,"Pakistan can earn $47 million in foreign exchange through a chilli exports potential of 90,000 tonnes a year.",Updated,"21 Sep, 2016 09:39am"
https://www.dawn.com/business,Business,FDI drops 128pc in two months,https://www.dawn.com/news/1284990/fdi-drops-128pc-in-two-months,FDI in July-August was $112m while the net inflow during this period of the last fiscal year was $241m.,Updated,"21 Sep, 2016 09:36am"
https://www.dawn.com/pakistan,Pakistan,India’s bluster can’t intimidate Pakistan: Nisar,https://www.dawn.com/news/1285111/indias-bluster-cant-intimidate-pakistan-nisar,"Pakistan will not step back from lending moral, diplomatic and political support to the Kashmiris, Nisar says.",Updated,"21 Sep, 2016 08:50am"
https://www.dawn.com/pakistan,Pakistan,Pakistan to launch remote-sensing satellite in 2018: president,https://www.dawn.com/news/1285114/pakistan-to-launch-remote-sensing-satellite-in-2018-president,"Aim of launching satellite is to give a boost to national development activities, says President Mamnoon.",Updated,"21 Sep, 2016 11:08am"
https://www.dawn.com/pakistan,Pakistan,PM talks to Gen Raheel on phone,https://www.dawn.com/news/1285115/pm-talks-to-gen-raheel-on-phone,The prime minister and the army chief are believed to have discussed proposals that the former intends to make in UNGA.,Updated,"21 Sep, 2016 09:02am"
https://www.dawn.com/pakistan,Pakistan,Flights cancelled after closure of airspace over northern areas,https://www.dawn.com/news/1285118/flights-cancelled-after-closure-of-airspace-over-northern-areas,No reason given for closure of airspace.,Updated,"21 Sep, 2016 04:09pm"
https://www.dawn.com/pakistan,Pakistan,"Pakistan backs safe, dignified return of Afghan DPs, says PM",https://www.dawn.com/news/1285120/pakistan-backs-safe-dignified-return-of-afghan-dps-says-pm,"Pakistan has served as a generous host to millions of Afghan refugees, says Nawaz Sharif.",Updated,"21 Sep, 2016 09:06am"
https://www.dawn.com/pakistan,Pakistan,Mengal asks govt to remove reservations over CPEC,https://www.dawn.com/news/1285121/mengal-asks-govt-to-remove-reservations-over-cpec,BNP-M would not accept any development project which would turn the Baloch people into a minority in Balochistan: Mengal,Updated,"21 Sep, 2016 09:18am"
https://www.dawn.com/pakistan,Pakistan,India to participate in Saarc conference on corruption,https://www.dawn.com/news/1285122/india-to-participate-in-saarc-conference-on-corruption,The conference will be organised by the National Accountability Bureau in collaboration with the Saarc secretariat.,Updated,"21 Sep, 2016 09:19am"
https://www.dawn.com/pakistan,Pakistan,"Shahbaz, Nisar discuss strategy",https://www.dawn.com/news/1285124/shahbaz-nisar-discuss-strategy,Shahbaz ordered closure of PML-N offices on the route of the PTI’s Raiwind march to prevent any possibility of a clash.,Updated,"21 Sep, 2016 09:22am"
https://www.dawn.com/pakistan,Pakistan,Khurshid urges PML-N to handle PTI march with care,https://www.dawn.com/news/1285125/khurshid-urges-pml-n-to-handle-pti-march-with-care,Stresses need for increased diplomatic efforts on Kashmir issue,Published,"21 Sep, 2016 06:58am"
https://www.dawn.com/pakistan,Pakistan,‘PAC lacks jurisdiction to probe Panamagate’,https://www.dawn.com/news/1285126/pac-lacks-jurisdiction-to-probe-panamagate,"During Tuesday’s proceedings, the committee was visibly divided into two blocs.",Updated,"21 Sep, 2016 08:42am"
https://www.dawn.com/pakistan,Pakistan,Turkish land forces commander calls on COAS,https://www.dawn.com/news/1285127/turkish-land-forces-commander-calls-on-coas,"General Salih Zeki Colak was given a briefing on operational, intelligence and training aspects of Pakistan Army.",Updated,"21 Sep, 2016 08:40am"
https://www.dawn.com/world,World,Greek migrant camp torched as UN warns of deadly year,https://www.dawn.com/news/1285047/greek-migrant-camp-torched-as-un-warns-of-deadly-year,"The fire at Moria is symbolic of the gaps in the European response to the refugee crisis, says Greece official.",Updated,"21 Sep, 2016 08:17am"
https://www.dawn.com/world,World,US says truce can be salvaged as Syria sinks into chaos,https://www.dawn.com/news/1285048/us-says-truce-can-be-salvaged-as-syria-sinks-into-chaos,Dozens of barrel bombs dropped on Aleppo.,Updated,"21 Sep, 2016 08:18am"
https://www.dawn.com/world,World,India steps up drive against Pakistan,https://www.dawn.com/news/1285051/india-steps-up-drive-against-pakistan,Doubts emerge about Saarc summit to be held in Islamabad in November,Updated,"21 Sep, 2016 04:01pm"
https://www.dawn.com/pakistan,Pakistan,Dr Sattar-led MQM sacks four London-based leaders,https://www.dawn.com/news/1285040/dr-sattar-led-mqm-sacks-four-london-based-leaders,Nadeem Nusrat says Altaf Hussain remains the party’s paramount leader.,Updated,"21 Sep, 2016 07:52am"
https://www.dawn.com/pakistan,Pakistan,Indian claim of ceasefire violation rejected,https://www.dawn.com/news/1285041/indian-claim-of-ceasefire-violation-rejected,"There was no activity on the LoC today. Indian claims are absolutely baseless, says a military official.",Updated,"21 Sep, 2016 07:55am"
https://www.dawn.com/world,World,US expresses ‘concern’ over Kashmir violence,https://www.dawn.com/news/1285043/us-expresses-concern-over-kashmir-violence,OIC calls upon India to stop oppression in the Valley and to work for a settlement in line with the wishes of Kashmiris.,Updated,"21 Sep, 2016 07:40am"
https://www.dawn.com/pakistan,Pakistan,Police 'fry' suspects to fight crime,https://herald.dawn.com/news/1153535/police-fry-suspects-to-fight-crime,Fake encounters have been going for decades but nobody called them ‘half/full fry’ in the past.,Published,"21 Sep, 2016 12:54am"
https://www.dawn.com/pakistan,Pakistan,Four suspected robbers allegedly affiliated with MQM arrested,https://www.dawn.com/news/1285447/four-suspected-robbers-allegedly-affiliated-with-mqm-arrested,Gold worth Rs30 million and 210 mobile phones recovered.,Published,"22 Sep, 2016 11:48pm"
https://www.dawn.com/pakistan,Pakistan,Senior NBP official shot dead while resisting robbery in Karachi,https://www.dawn.com/news/1285444/senior-nbp-official-shot-dead-while-resisting-robbery-in-karachi,"Seven-year old boy murdered in Shah Rasool Colony, Clifton.",Published,"22 Sep, 2016 11:35pm"
https://www.dawn.com/world,World,Israel destroying two-state solution hopes: Palestinian president to UN,https://www.dawn.com/news/1285420/israel-destroying-two-state-solution-hopes-palestinian-president-to-un,"“The settlements are illegal in every aspect,” Abbas said.",Updated,"23 Sep, 2016 12:00am"
https://www.dawn.com/pakistan,Pakistan,Judicial commission formed to probe Quetta Civil Hospital carnage,https://www.dawn.com/news/1285418/judicial-commission-formed-to-probe-quetta-civil-hospital-carnage,The commission would submit its report to the government after two months.,Published,"22 Sep, 2016 09:54pm"
https://www.dawn.com/sport,Sport,Brendon McCullum replaces Azhar Ali as skipper of Lahore Qalandars,https://www.dawn.com/news/1285417/brendon-mccullum-replaces-azhar-ali-as-skipper-of-lahore-qalandars,"""McCullum, along with leading the side, will also work as a batting mentor for Lahore Qalandars,"" says Aaqib Javed.",Published,"22 Sep, 2016 09:04pm"
https://www.dawn.com/world,World,Saudi air strikes kill 20 civilians in Yemen port,https://www.dawn.com/news/1285419/saudi-air-strikes-kill-20-civilians-in-yemen-port,Air strikes by the Saudi-led coalition are suspected of causing around half of all civilian deaths in Yemen.,Published,"22 Sep, 2016 08:52pm"
https://www.dawn.com/world,World,Welfare cuts led to deaths of 600 children from malnutrition in India's Maharashtra state,https://www.dawn.com/news/1285416/welfare-cuts-led-to-deaths-of-600-children-from-malnutrition-in-indias-maharashtra-state,"“We are not even 100 km from Mumbai, the big financial hub, yet we have children dying of hunger.”",Published,"22 Sep, 2016 07:57pm"
https://www.dawn.com/world,World,"'Without land, we have no power', Indian Dalit land rights activist fights for dignity",https://www.dawn.com/news/1285415/without-land-we-have-no-power-indian-dalit-land-rights-activist-fights-for-dignity,"“We are asking for just five acres of land for each landless Dalit family, which is legally their due.”",Published,"22 Sep, 2016 07:40pm"
https://www.dawn.com/pakistan,Pakistan,Army chief signs death warrants of seven 'hardcore terrorists',https://www.dawn.com/news/1285413/army-chief-signs-death-warrants-of-seven-hardcore-terrorists,The ISPR statement said the convicts have admitted their offenses in the trial court.,Updated,"22 Sep, 2016 08:15pm"
https://www.dawn.com/world,World,Indian police rearrest Kashmir's rights activist under controversial security law,https://www.dawn.com/news/1285412/indian-police-rearrest-kashmirs-rights-activist-under-controversial-security-law,"Khurram Parvez was prevented by India from travelling to Geneva, where he was to brief UN about the strife-torn region.",Published,"22 Sep, 2016 06:36pm"
https://www.dawn.com/pakistan,Pakistan,Madam Noorjehan's music is eternal: Journey through Gul-e-Daudi,https://www.dawn.com/news/1285409/madam-noorjehans-music-is-eternal-journey-through-gul-e-daudi,Umar Riaz's film premieres on Malika-e-Tarannum's birth anniversary,Updated,"22 Sep, 2016 09:09pm"
https://www.dawn.com/sport,Sport,"NZ bowlers Santner, Boult share six wickets to restrict India to 291 during 500th Test",https://www.dawn.com/news/1285408/nz-bowlers-santner-boult-share-six-wickets-to-restrict-india-to-291-during-500th-test,India looked set for a big first innings total but Santner and Boult wreaked havoc with a new ball to peg back hosts.,Published,"22 Sep, 2016 05:37pm"
https://www.dawn.com/pakistan,Pakistan,Snowden warns users against Google's 'smart' Allo Chat messaging app,https://www.dawn.com/news/1285399/snowden-warns-users-against-googles-smart-allo-chat-messaging-app,"Snowden calls Allo an ""app that records every message you ever send and makes it available to police upon request.""",Published,"22 Sep, 2016 05:23pm"
https://www.dawn.com/pakistan,Pakistan,PIA flights can now be booked online at Expedia,https://www.dawn.com/news/1285398/pia-flights-can-now-be-booked-online-at-expedia,PIA spokesman terms development 'a milestone'.,Published,"22 Sep, 2016 05:21pm"
https://www.dawn.com/world,World,Afghanistan inks peace deal with Gulbuddin Hekmatyar,https://www.dawn.com/news/1285401/afghanistan-inks-peace-deal-with-gulbuddin-hekmatyar,Deal with Hekmatyar's Hezb-i-Islami militant group is Afghan govt's latest step in reviving 'peace talks' with Taliban.,Updated,"22 Sep, 2016 06:44pm"
https://www.dawn.com/world,World,India needs more than Rafale jets to match China: experts,https://www.dawn.com/news/1285397/india-needs-more-than-rafale-jets-to-match-china-experts,An agreement to buy 36 cutting edge Rafale jets is a part of the $100-billion upgrade to face up to China.,Published,"22 Sep, 2016 05:07pm"
https://www.dawn.com/pakistan,Pakistan,'Brahamdagh's asylum request indicates India involved in terrorism in Balochistan',https://www.dawn.com/news/1285402/brahamdaghs-asylum-request-indicates-india-involved-in-terrorism-in-balochistan,"Sartaj Aziz says Pakistan ready for unconditional talks with India, armed forces fully capable of defending Pakistan.",Updated,"22 Sep, 2016 08:59pm"
https://www.dawn.com/pakistan,Pakistan,"Iran wants to be part of CPEC, says Rouhani",https://www.dawn.com/news/1285404/iran-wants-to-be-part-of-cpec-says-rouhani,Iran's president says there is need for Pak-Iran defence cooperation.,Updated,"21 Jun, 2017 07:05pm"
https://www.dawn.com/world,World,Angelina Jolie-Brad Pitt divorce 'could drag on for years',https://images.dawn.com/news/1176283/this-just-in-angelina-jolie-brad-pitt-divorce-could-drag-on-for-years,This could get messy,Published,"22 Sep, 2016 04:03pm"
https://www.dawn.com/pakistan,Pakistan,We see Pakistan as 'a terrorist state': India replies to Nawaz's UNGA address,https://www.dawn.com/news/1285400/we-see-pakistan-as-a-terrorist-state-india-replies-to-nawazs-unga-address,"No amount of verbiage used by the Indian delegation can obfuscate the reality of Kashmir, says Pakistani diplomat.",Updated,"22 Sep, 2016 07:04pm"
https://www.dawn.com/pakistan,Pakistan,Pakistani startup doctHERs wins Unicef award for improving women's lives,https://www.dawn.com/news/1285396/pakistani-startup-docthers-wins-unicef-award-for-improving-womens-lives,doctHERs creates a marketplace where female doctors can access patients remotely.,Published,"22 Sep, 2016 02:34pm"
